TEAM_ID_HOME,TEAM_ID_AWAY,FGM_HOME,FGA_HOME,FG_PCT_HOME,FG3M_HOME,FG3A_HOME,FG3_PCT_HOME,FTM_HOME,FTA_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,REB_HOME,AST_HOME,STL_HOME,BLK_HOME,TOV_HOME,PF_HOME,PLUS_MINUS_HOME,FGM_AWAY,FGA_AWAY,FG_PCT_AWAY,FG3M_AWAY,FG3A_AWAY,FG3_PCT_AWAY,FTM_AWAY,FTA_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,REB_AWAY,AST_AWAY,STL_AWAY,BLK_AWAY,TOV_AWAY,PF_AWAY,PLUS_MINUS_AWAY,PTS_PAINT_HOME,PTS_2ND_CHANCE_HOME,PTS_FB_HOME,LARGEST_LEAD_HOME,LEAD_CHANGES_HOME,TIMES_TIED_HOME,TEAM_TURNOVERS_HOME,TOTAL_TURNOVERS_HOME,TEAM_REBOUNDS_HOME,PTS_OFF_TO_HOME,PTS_PAINT_AWAY,PTS_2ND_CHANCE_AWAY,PTS_FB_AWAY,LARGEST_LEAD_AWAY,LEAD_CHANGES_AWAY,TIMES_TIED_AWAY,TEAM_TURNOVERS_AWAY,TOTAL_TURNOVERS_AWAY,TEAM_REBOUNDS_AWAY,PTS_OFF_TO_AWAY,ATTENDANCE,PTS_QTR1_HOME,PTS_QTR2_HOME,PTS_QTR3_HOME,PTS_QTR4_HOME,PTS_OT1_HOME,PTS_OT2_HOME,PTS_OT3_HOME,PTS_OT4_HOME,PTS_OT5_HOME,PTS_OT6_HOME,PTS_OT7_HOME,PTS_OT8_HOME,PTS_OT9_HOME,PTS_OT10_HOME,PTS_QTR1_AWAY,PTS_QTR2_AWAY,PTS_QTR3_AWAY,PTS_QTR4_AWAY,PTS_OT1_AWAY,PTS_OT2_AWAY,PTS_OT3_AWAY,PTS_OT4_AWAY,PTS_OT5_AWAY,PTS_OT6_AWAY,PTS_OT7_AWAY,PTS_OT8_AWAY,PTS_OT9_AWAY,PTS_OT10_AWAY,HOME_TEAM_WINS,HOME_TEAM_LOSSES,HOME_W
GSW,BKN,47,83,0.566,11,23,0.478,9,11,0.818,5,36,41,30,8,7,17,18,13,36,85,0.424,9,34,0.265,20,25,0.8,10,28,38,24,7,1,16,18,-13,54,10,35,21,17,8,0,17,4,20,42,8,18,6,17,8,4,16,9,28,19596,35,13,38,28,0,0,0,0,0,0,0,0,0,0,19,34,27,21,0,0,0,0,0,0,0,0,0,0,2,0,1
LAC,NOP,46,99,0.465,7,27,0.259,17,26,0.654,10,47,57,25,5,2,13,18,-5,46,103,0.447,13,30,0.433,16,18,0.889,9,42,51,39,11,12,8,20,5,68,7,19,4,6,4,0,13,10,18,44,10,18,20,6,4,0,8,3,8,16412,27,25,30,34,0,0,0,0,0,0,0,0,0,0,35,32,30,24,0,0,0,0,0,0,0,0,0,0,1,3,0
POR,NYK,35,81,0.432,20,33,0.606,21,24,0.875,15,36,51,22,4,4,20,15,24,35,83,0.422,7,19,0.368,10,15,0.667,9,30,39,21,7,7,14,19,-24,26,16,2,27,3,5,1,20,7,16,42,10,14,8,3,5,0,14,5,11,19393,35,22,30,24,0,0,0,0,0,0,0,0,0,0,28,24,19,16,0,0,0,0,0,0,0,0,0,0,2,0,1
DAL,DEN,43,90,0.478,15,27,0.556,17,23,0.739,9,42,51,24,8,3,16,20,11,38,92,0.413,11,36,0.306,20,26,0.769,11,38,49,23,5,8,14,16,-11,48,15,16,16,7,6,1,16,6,23,52,15,25,9,7,6,0,14,7,15,19504,29,29,38,22,0,0,0,0,0,0,0,0,0,0,25,37,23,22,0,0,0,0,0,0,0,0,0,0,2,2,1
CHA,PHI,40,80,0.5,11,29,0.379,23,31,0.742,8,25,33,26,7,5,10,12,-14,50,87,0.575,16,33,0.485,12,15,0.8,10,34,44,35,6,4,14,20,14,50,10,11,6,9,8,0,10,4,13,56,15,16,18,9,8,0,14,7,16,15600,29,30,32,23,0,0,0,0,0,0,0,0,0,0,32,39,30,27,0,0,0,0,0,0,0,0,0,0,0,4,0
WAS,MIA,40,80,0.5,14,24,0.583,23,27,0.852,8,33,41,25,7,3,19,22,4,42,94,0.447,9,33,0.273,20,27,0.741,13,28,41,26,11,3,15,24,-4,36,12,4,18,2,5,1,19,11,29,60,15,14,2,2,5,1,15,10,23,16582,31,28,27,19,12,0,0,0,0,0,0,0,0,0,26,24,30,25,8,0,0,0,0,0,0,0,0,0,2,2,1
TOR,ATL,34,88,0.386,10,36,0.278,28,33,0.848,17,28,45,25,12,8,12,21,16,34,80,0.425,6,21,0.286,16,21,0.762,12,32,44,22,8,6,22,25,-16,48,21,3,19,17,11,0,12,8,14,46,14,17,8,17,11,1,22,13,25,19800,27,23,26,30,0,0,0,0,0,0,0,0,0,0,28,23,26,13,0,0,0,0,0,0,0,0,0,0,4,0,1
OKC,HOU,46,93,0.495,12,34,0.353,8,11,0.727,12,22,34,18,12,4,20,28,-10,38,72,0.528,17,33,0.515,29,34,0.853,7,30,37,25,11,7,21,20,10,52,22,13,9,8,1,1,20,11,21,38,4,15,19,8,1,1,21,7,33,18203,24,21,29,38,0,0,0,0,0,0,0,0,0,0,26,28,33,35,0,0,0,0,0,0,0,0,0,0,2,1,0
LAL,ORL,43,88,0.489,11,33,0.333,11,12,0.917,7,32,39,27,7,3,14,16,1,42,84,0.5,12,28,0.429,11,19,0.579,8,35,43,31,5,4,16,22,-1,58,11,19,12,14,11,0,14,3,15,52,15,16,15,13,10,0,16,11,26,18997,23,33,25,27,0,0,0,0,0,0,0,0,0,0,32,19,28,28,0,0,0,0,0,0,0,0,0,0,1,1,1
CHI,MEM,42,79,0.532,11,29,0.379,24,32,0.75,9,32,41,25,10,1,20,22,9,40,82,0.488,10,29,0.345,20,25,0.8,9,24,33,24,12,3,15,26,-9,56,17,16,21,5,1,0,20,13,28,44,12,13,5,5,1,1,15,5,22,20210,30,34,26,29,0,0,0,0,0,0,0,0,0,0,22,29,24,35,0,0,0,0,0,0,0,0,0,0,2,0,1
DET,TOR,44,90,0.489,13,26,0.5,18,23,0.783,9,42,51,27,2,7,16,23,-2,45,101,0.446,12,40,0.3,19,21,0.905,11,36,47,33,9,7,10,20,2,46,12,10,17,14,12,0,16,7,15,46,13,6,7,14,12,1,10,4,8,17769,23,36,25,30,5,0,0,0,0,0,0,0,0,0,27,18,40,29,7,0,0,0,0,0,0,0,0,0,0,4,0
MIL,HOU,38,83,0.458,9,28,0.321,14,19,0.737,6,32,38,21,9,3,14,22,-11,39,82,0.476,14,40,0.35,18,27,0.667,12,35,47,22,9,5,16,21,11,52,11,14,3,8,3,1,14,8,16,50,6,22,16,8,3,0,16,9,19,17195,22,24,30,23,0,0,0,0,0,0,0,0,0,0,24,34,29,23,0,0,0,0,0,0,0,0,0,0,0,2,0
IND,UTA,34,88,0.386,3,23,0.13,13,17,0.765,14,31,45,12,9,3,12,17,-20,41,80,0.513,11,31,0.355,11,16,0.688,7,35,42,30,9,5,13,18,20,40,24,10,6,4,2,0,12,7,20,46,4,19,23,4,2,1,13,8,15,16432,20,24,25,15,0,0,0,0,0,0,0,0,0,0,32,22,25,25,0,0,0,0,0,0,0,0,0,0,1,1,0
SAC,NOP,39,93,0.419,9,28,0.321,14,17,0.824,14,25,39,20,4,5,9,16,-13,47,83,0.566,11,26,0.423,9,9,1,5,35,40,26,6,7,16,22,13,40,15,11,2,7,2,0,9,7,11,46,9,4,23,7,2,0,16,7,24,17583,21,23,23,34,0,0,0,0,0,0,0,0,0,0,32,30,23,29,0,0,0,0,0,0,0,0,0,0,2,2,0
DEN,CLE,42,86,0.488,10,27,0.37,14,18,0.778,14,37,51,22,7,2,21,16,-5,44,87,0.506,13,29,0.448,12,18,0.667,7,28,35,25,10,4,10,19,5,54,23,15,3,2,3,0,21,7,17,44,9,10,16,2,3,0,10,4,18,20062,23,35,29,21,0,0,0,0,0,0,0,0,0,0,38,32,19,24,0,0,0,0,0,0,0,0,0,0,1,1,0
GSW,SAS,41,95,0.432,8,30,0.267,20,23,0.87,12,37,49,30,6,12,10,18,3,43,95,0.453,6,22,0.273,15,18,0.833,10,35,45,29,7,3,12,20,-3,52,12,19,11,7,13,0,10,7,15,56,21,19,9,7,13,0,12,11,16,19596,28,18,32,32,0,0,0,0,0,0,0,0,0,0,21,29,37,20,0,0,0,0,0,0,0,0,0,0,3,1,1
MIA,PHI,42,89,0.472,14,26,0.538,10,18,0.556,6,43,49,26,10,8,16,20,9,34,86,0.395,15,37,0.405,16,21,0.762,9,37,46,28,9,4,18,20,-9,44,5,7,12,9,7,2,16,12,19,28,10,24,5,9,7,0,18,5,20,19600,29,24,20,35,0,0,0,0,0,0,0,0,0,0,28,21,25,25,0,0,0,0,0,0,0,0,0,0,2,2,1
MIN,BOS,44,94,0.468,12,31,0.387,9,13,0.692,13,34,47,24,3,3,13,22,-8,43,87,0.494,11,32,0.344,20,27,0.741,9,37,46,28,7,2,11,17,8,54,11,2,4,7,1,1,13,4,18,32,18,14,18,7,1,0,11,8,13,18978,28,18,28,35,0,0,0,0,0,0,0,0,0,0,35,25,26,31,0,0,0,0,0,0,0,0,0,0,0,2,0
CHA,BKN,41,85,0.482,4,19,0.211,25,30,0.833,6,30,36,19,5,5,13,21,-14,47,92,0.511,11,32,0.344,20,22,0.909,9,34,43,30,7,7,12,27,14,58,14,0,5,6,1,0,13,11,24,58,7,13,21,6,1,2,12,6,15,14173,29,30,26,26,0,0,0,0,0,0,0,0,0,0,35,30,31,29,0,0,0,0,0,0,0,0,0,0,2,1,0
OKC,PHX,42,80,0.525,13,33,0.394,18,27,0.667,6,43,49,21,6,11,18,20,28,31,92,0.337,9,37,0.243,16,18,0.889,7,36,43,15,9,4,15,25,-28,48,6,27,29,3,2,0,18,10,16,34,14,6,7,3,2,2,15,8,18,18203,26,23,39,27,0,0,0,0,0,0,0,0,0,0,23,15,29,20,0,0,0,0,0,0,0,0,0,0,2,1,1
LAC,CLE,43,89,0.483,11,28,0.393,19,30,0.633,13,39,52,25,6,3,14,16,14,39,87,0.448,12,36,0.333,12,18,0.667,8,32,40,22,10,7,13,28,-14,58,25,4,19,4,1,1,14,12,13,42,8,18,3,4,1,1,13,7,14,19130,35,26,24,31,0,0,0,0,0,0,0,0,0,0,17,30,30,25,0,0,0,0,0,0,0,0,0,0,1,1,1
DET,CHI,38,81,0.469,9,27,0.333,14,18,0.778,11,39,50,22,8,9,16,13,16,33,93,0.355,9,31,0.29,8,10,0.8,10,32,42,19,11,0,14,19,-16,44,11,7,20,1,3,0,16,6,18,42,16,8,10,1,3,1,14,11,12,17406,21,28,24,26,0,0,0,0,0,0,0,0,0,0,26,21,15,21,0,0,0,0,0,0,0,0,0,0,3,1,1
POR,GSW,44,89,0.494,16,39,0.41,21,27,0.778,14,32,46,21,4,2,11,17,17,38,78,0.487,12,28,0.429,20,24,0.833,6,27,33,20,5,3,12,20,-17,40,26,7,18,4,3,0,11,9,16,36,8,11,6,4,3,2,12,7,14,19487,33,28,26,38,0,0,0,0,0,0,0,0,0,0,27,25,31,25,0,0,0,0,0,0,0,0,0,0,2,1,1
MIL,NYK,41,73,0.562,8,18,0.444,30,39,0.769,6,36,42,29,8,6,17,16,8,47,98,0.48,7,28,0.25,11,14,0.786,11,28,39,24,6,5,11,26,-8,56,5,24,16,2,5,3,17,9,24,62,14,18,1,2,5,0,11,5,12,18717,26,34,31,29,0,0,0,0,0,0,0,0,0,0,22,33,34,23,0,0,0,0,0,0,0,0,0,0,4,0,1
IND,ATL,45,91,0.495,14,28,0.5,8,10,0.8,9,40,49,21,11,3,16,16,25,34,82,0.415,10,33,0.303,9,10,0.9,6,29,35,21,11,4,19,13,-25,42,8,25,31,1,0,0,16,8,11,40,8,6,2,1,0,1,19,5,22,17923,34,19,34,25,0,0,0,0,0,0,0,0,0,0,15,22,26,24,0,0,0,0,0,0,0,0,0,0,3,1,1
SAC,ORL,36,83,0.434,9,25,0.36,13,15,0.867,13,37,50,24,7,3,18,21,6,33,78,0.423,9,29,0.31,13,16,0.813,5,29,34,17,7,4,14,17,-6,48,10,6,15,0,0,2,18,8,15,30,12,10,0,0,0,0,14,5,11,17583,22,19,33,20,0,0,0,0,0,0,0,0,0,0,14,22,26,26,0,0,0,0,0,0,0,0,0,0,2,0,1
DEN,LAL,42,83,0.506,15,31,0.484,26,30,0.867,7,29,36,30,10,6,12,16,9,45,92,0.489,14,35,0.4,12,16,0.75,12,32,44,25,8,6,16,23,-9,52,13,12,13,11,6,0,12,7,17,46,15,15,4,11,6,1,16,9,30,19807,37,28,29,31,0,0,0,0,0,0,0,0,0,0,28,34,34,20,0,0,0,0,0,0,0,0,0,0,2,2,1
TOR,HOU,41,85,0.482,15,38,0.395,11,14,0.786,12,30,42,22,7,2,17,20,3,40,81,0.494,9,27,0.333,16,23,0.696,7,29,36,15,9,3,14,13,-3,42,14,19,19,1,1,1,17,9,26,62,5,14,2,1,1,1,14,8,12,20131,32,26,25,25,0,0,0,0,0,0,0,0,0,0,16,27,32,30,0,0,0,0,0,0,0,0,0,0,2,0,1
MEM,UTA,31,83,0.373,6,22,0.273,10,14,0.714,10,29,39,16,4,5,15,22,-17,33,74,0.446,13,32,0.406,16,22,0.727,8,40,48,26,10,8,20,17,17,24,5,9,4,9,6,0,15,6,19,38,7,20,17,9,6,3,20,10,13,15622,23,15,20,20,0,0,0,0,0,0,0,0,0,0,24,26,21,24,0,0,0,0,0,0,0,0,0,0,0,3,0
NOP,WAS,38,82,0.463,6,20,0.3,15,18,0.833,2,36,38,23,3,10,15,18,-19,46,96,0.479,9,26,0.346,15,20,0.75,10,39,49,34,10,4,12,16,19,60,4,15,1,2,2,0,15,5,16,62,18,20,27,2,2,0,12,10,8,18143,19,19,24,35,0,0,0,0,0,0,0,0,0,0,22,31,30,33,0,0,0,0,0,0,0,0,0,0,0,2,0
LAC,ORL,41,78,0.526,7,18,0.389,24,28,0.857,8,33,41,17,9,3,15,20,8,38,84,0.452,8,24,0.333,21,27,0.778,9,24,33,20,12,2,15,19,-8,52,10,24,12,12,10,0,15,6,20,44,10,10,9,12,10,1,15,13,21,16561,30,26,31,26,0,0,0,0,0,0,0,0,0,0,27,31,31,16,0,0,0,0,0,0,0,0,0,0,2,0,1
MIA,WAS,52,88,0.591,10,28,0.357,15,21,0.714,5,37,42,27,9,5,10,25,27,34,77,0.442,7,20,0.35,27,34,0.794,8,32,40,22,4,2,15,20,-27,76,6,11,38,0,0,0,10,5,11,42,10,12,0,0,0,0,15,5,18,19689,26,34,43,26,0,0,0,0,0,0,0,0,0,0,20,28,28,26,0,0,0,0,0,0,0,0,0,0,2,2,1
DAL,MEM,37,77,0.481,10,29,0.345,30,35,0.857,9,43,52,21,8,3,11,18,34,30,84,0.357,7,18,0.389,13,17,0.765,9,32,41,19,4,4,14,24,-34,34,11,8,34,2,1,1,11,5,13,34,9,6,1,2,1,0,14,5,19,19579,31,25,28,30,0,0,0,0,0,0,0,0,0,0,13,17,33,17,0,0,0,0,0,0,0,0,0,0,3,1,1
CHA,PHX,44,87,0.506,13,32,0.406,21,27,0.778,7,34,41,24,11,5,12,18,7,42,83,0.506,18,32,0.563,13,19,0.684,5,30,35,27,9,3,15,25,-7,44,9,7,22,0,3,0,12,13,17,44,9,11,0,0,3,1,15,7,14,19336,32,27,35,28,0,0,0,0,0,0,0,0,0,0,25,26,21,43,0,0,0,0,0,0,0,0,0,0,2,0,1
OKC,SAS,39,85,0.459,10,28,0.357,16,24,0.667,11,38,49,24,8,4,15,13,10,40,86,0.465,10,20,0.5,4,7,0.571,6,37,43,26,6,3,15,22,-10,52,18,12,21,4,1,0,15,8,14,48,7,16,1,4,1,1,15,3,7,18203,24,28,25,27,0,0,0,0,0,0,0,0,0,0,19,24,25,26,0,0,0,0,0,0,0,0,0,0,2,2,1
LAL,CLE,48,96,0.5,13,34,0.382,18,20,0.9,14,37,51,30,9,4,13,19,14,41,88,0.466,12,31,0.387,19,23,0.826,7,30,37,22,4,5,12,18,-14,62,18,15,22,2,3,0,13,6,14,50,10,12,1,2,3,0,12,7,10,18997,33,32,33,29,0,0,0,0,0,0,0,0,0,0,29,31,22,31,0,0,0,0,0,0,0,0,0,0,1,1,1
NYK,TOR,40,88,0.455,7,21,0.333,19,24,0.792,8,29,37,21,7,4,10,19,-26,47,93,0.505,16,35,0.457,22,25,0.88,14,38,52,32,3,3,11,19,26,48,19,9,5,5,12,0,10,7,12,56,18,15,30,5,12,0,11,6,21,19812,27,30,29,20,0,0,0,0,0,0,0,0,0,0,32,33,37,30,0,0,0,0,0,0,0,0,0,0,1,3,0
BKN,PHI,33,85,0.388,10,28,0.357,21,24,0.875,13,29,42,17,5,5,18,19,-23,50,95,0.526,9,26,0.346,11,18,0.611,12,36,48,33,12,7,10,19,23,38,12,9,2,1,0,0,18,9,22,58,20,4,27,1,0,1,10,8,9,16901,25,35,23,14,0,0,0,0,0,0,0,0,0,0,37,33,26,24,0,0,0,0,0,0,0,0,0,0,1,3,0
BOS,IND,34,81,0.42,12,37,0.324,17,21,0.81,10,32,42,26,10,5,16,13,-2,39,81,0.481,12,22,0.545,9,10,0.9,6,33,39,26,9,7,18,20,2,26,9,11,12,9,3,0,16,8,21,46,12,6,9,9,3,0,18,5,18,18624,25,25,20,27,0,0,0,0,0,0,0,0,0,0,24,16,34,25,0,0,0,0,0,0,0,0,0,0,2,2,0
DAL,HOU,33,94,0.351,5,31,0.161,11,18,0.611,17,36,53,27,5,2,10,18,-23,39,84,0.464,17,45,0.378,10,14,0.714,6,39,45,21,5,5,11,22,23,46,15,7,6,2,3,0,10,13,13,30,7,18,26,2,3,0,11,6,15,20394,14,33,16,19,0,0,0,0,0,0,0,0,0,0,25,23,32,25,0,0,0,0,0,0,0,0,0,0,0,4,0
ATL,CHI,42,82,0.512,19,40,0.475,19,22,0.864,5,37,42,32,2,5,16,14,-7,48,98,0.49,17,37,0.459,16,19,0.842,13,34,47,31,10,4,5,24,7,34,0,9,16,1,3,1,16,3,24,48,21,21,13,1,3,0,5,4,10,15266,34,16,35,37,0,0,0,0,0,0,0,0,0,0,20,33,38,38,0,0,0,0,0,0,0,0,0,0,0,3,0
DEN,SAC,50,89,0.562,15,37,0.405,15,21,0.714,8,43,51,38,2,4,8,17,26,39,91,0.429,6,31,0.194,20,26,0.769,7,31,38,25,3,1,3,21,-26,62,11,17,36,1,2,1,8,5,9,52,9,14,2,1,2,0,3,9,5,19520,32,34,35,29,0,0,0,0,0,0,0,0,0,0,25,24,19,36,0,0,0,0,0,0,0,0,0,0,3,1,1
MIN,GSW,44,95,0.463,6,20,0.3,15,21,0.714,13,37,50,27,7,3,10,15,6,37,91,0.407,10,36,0.278,19,21,0.905,12,38,50,22,6,7,13,17,-6,58,13,10,11,6,6,1,10,7,15,42,13,20,12,6,6,0,13,6,20,18978,34,21,29,25,0,0,0,0,0,0,0,0,0,0,24,38,22,19,0,0,0,0,0,0,0,0,0,0,1,2,1
NOP,UTA,41,93,0.441,6,21,0.286,11,13,0.846,10,28,38,28,7,14,13,25,-17,40,96,0.417,12,32,0.375,24,25,0.96,17,38,55,24,4,3,17,20,17,64,10,27,9,3,13,0,13,8,17,48,7,13,17,3,13,2,17,10,18,18062,23,28,23,25,0,0,0,0,0,0,0,0,0,0,29,19,30,38,0,0,0,0,0,0,0,0,0,0,1,3,0
HOU,SAS,39,80,0.488,13,44,0.295,18,23,0.783,9,41,50,24,6,4,17,24,16,33,81,0.407,11,28,0.393,16,23,0.696,7,29,36,20,5,2,13,17,-16,46,12,3,26,1,1,2,17,7,11,24,10,4,2,1,1,0,13,8,14,18092,25,29,34,21,0,0,0,0,0,0,0,0,0,0,21,22,24,26,0,0,0,0,0,0,0,0,0,0,3,1,1
POR,MIA,38,83,0.458,14,36,0.389,25,30,0.833,9,41,50,23,5,6,13,15,16,39,91,0.429,10,31,0.323,11,16,0.688,10,36,46,24,6,4,11,24,-16,40,11,7,19,4,5,1,13,6,15,46,10,14,3,4,5,0,11,5,9,19786,34,25,29,27,0,0,0,0,0,0,0,0,0,0,25,22,25,27,0,0,0,0,0,0,0,0,0,0,2,0,1
MEM,MIL,42,89,0.472,9,27,0.333,10,19,0.526,10,21,31,27,6,5,9,23,-18,47,81,0.58,12,25,0.48,15,22,0.682,11,36,47,33,6,5,19,22,18,52,13,15,8,3,1,0,9,9,11,46,14,11,19,3,1,1,19,10,30,14112,24,26,23,30,0,0,0,0,0,0,0,0,0,0,32,32,26,31,0,0,0,0,0,0,0,0,0,0,0,2,0
OKC,SAC,38,84,0.452,16,36,0.444,14,18,0.778,5,38,43,21,5,6,11,15,5,38,93,0.409,12,33,0.364,13,16,0.813,13,36,49,21,8,6,11,22,-5,34,6,12,10,4,6,1,11,8,9,44,15,14,1,4,6,0,11,8,12,18203,19,27,32,28,0,0,0,0,0,0,0,0,0,0,16,24,39,22,0,0,0,0,0,0,0,0,0,0,3,1,1
PHI,IND,35,75,0.467,10,30,0.333,18,22,0.818,7,41,48,24,3,7,21,25,-3,38,95,0.4,5,24,0.208,20,25,0.8,14,31,45,20,13,2,10,23,3,38,12,7,5,3,3,0,21,5,29,50,15,22,12,3,3,1,10,8,12,20531,23,30,26,19,0,0,0,0,0,0,0,0,0,0,33,24,26,18,0,0,0,0,0,0,0,0,0,0,1,2,0
SAS,ORL,40,84,0.476,9,19,0.474,19,23,0.826,11,37,48,24,10,7,13,13,36,28,82,0.341,7,23,0.304,9,9,1,9,32,41,16,5,3,21,19,-36,42,16,9,42,2,5,1,13,7,10,28,8,8,2,2,5,1,21,6,22,18418,24,38,34,12,0,0,0,0,0,0,0,0,0,0,18,19,20,15,0,0,0,0,0,0,0,0,0,0,1,1,1
LAL,DEN,40,90,0.444,15,40,0.375,17,25,0.68,12,40,52,20,6,3,17,23,9,38,86,0.442,13,40,0.325,14,19,0.737,5,39,44,26,12,4,20,26,-9,44,20,20,13,9,6,2,17,8,12,44,5,7,13,9,6,1,20,7,21,18997,35,13,29,35,0,0,0,0,0,0,0,0,0,0,22,25,35,21,0,0,0,0,0,0,0,0,0,0,2,2,1
CHI,LAC,43,101,0.426,7,29,0.241,13,15,0.867,11,34,45,26,11,2,9,28,-6,37,76,0.487,8,29,0.276,30,41,0.732,6,36,42,27,4,5,14,14,6,60,18,13,8,8,7,0,9,11,10,54,9,11,14,8,7,0,14,12,17,20912,27,33,18,28,0,0,0,0,0,0,0,0,0,0,31,31,28,22,0,0,0,0,0,0,0,0,0,0,0,2,0
NYK,DAL,40,82,0.488,8,25,0.32,9,12,0.75,10,34,44,19,9,1,19,18,-13,40,89,0.449,14,35,0.4,16,18,0.889,12,28,40,22,11,1,12,15,13,44,5,11,9,11,6,0,19,6,32,34,17,11,14,11,6,0,12,6,8,18597,31,29,12,25,0,0,0,0,0,0,0,0,0,0,29,28,26,27,0,0,0,0,0,0,0,0,0,0,1,1,0
PHX,CLE,38,98,0.388,6,32,0.188,25,30,0.833,11,36,47,17,10,2,18,21,-22,43,87,0.494,17,35,0.486,26,30,0.867,5,39,44,25,12,9,20,25,22,56,11,15,0,0,0,0,18,16,21,46,9,27,27,0,0,1,20,6,18,18055,18,34,28,27,0,0,0,0,0,0,0,0,0,0,38,30,34,27,0,0,0,0,0,0,0,0,0,0,0,2,0
BKN,TOR,35,86,0.407,15,36,0.417,17,19,0.895,9,29,38,21,9,6,12,19,-14,44,91,0.484,11,31,0.355,17,21,0.81,13,40,53,27,7,6,11,20,14,36,17,13,15,11,6,1,12,9,15,62,14,32,14,11,6,0,11,4,15,16654,40,27,18,17,0,0,0,0,0,0,0,0,0,0,32,25,30,29,0,0,0,0,0,0,0,0,0,0,0,4,0
UTA,DET,42,76,0.553,13,34,0.382,13,23,0.565,11,41,52,29,10,5,24,22,31,30,80,0.375,5,25,0.2,14,19,0.737,8,24,32,14,14,4,18,23,-31,48,9,8,39,0,0,2,24,8,29,34,10,12,0,0,0,1,18,7,20,18306,42,22,22,24,0,0,0,0,0,0,0,0,0,0,21,18,20,20,0,0,0,0,0,0,0,0,0,0,2,0,1
ATL,OKC,37,87,0.425,13,31,0.419,20,24,0.833,13,34,47,26,5,5,15,25,-12,42,89,0.472,16,35,0.457,19,25,0.76,9,29,38,27,9,11,8,21,12,40,22,10,12,2,3,0,15,10,28,40,13,12,16,2,3,1,8,12,12,16739,28,38,22,19,0,0,0,0,0,0,0,0,0,0,31,23,36,29,0,0,0,0,0,0,0,0,0,0,0,2,0
WAS,MIN,42,82,0.512,8,20,0.4,19,25,0.76,14,25,39,26,6,4,11,17,-5,46,87,0.529,7,21,0.333,17,19,0.895,11,26,37,23,10,7,10,21,5,50,16,6,10,10,3,0,11,6,15,64,18,6,8,10,3,0,10,7,13,17078,26,33,31,21,0,0,0,0,0,0,0,0,0,0,25,28,29,34,0,0,0,0,0,0,0,0,0,0,1,1,0
NOP,CHA,52,104,0.5,9,22,0.409,6,8,0.75,14,36,50,33,10,7,12,16,4,45,93,0.484,7,26,0.269,18,22,0.818,8,37,45,22,8,9,14,13,-4,78,17,28,11,8,9,0,12,6,22,64,13,15,6,8,9,1,14,5,14,15507,37,35,20,27,0,0,0,0,0,0,0,0,0,0,32,33,27,23,0,0,0,0,0,0,0,0,0,0,2,0,1
GSW,LAL,44,81,0.543,6,20,0.3,23,28,0.821,11,39,50,25,8,6,21,24,11,38,84,0.452,12,38,0.316,18,28,0.643,7,28,35,24,11,8,14,19,-11,48,15,14,15,8,3,0,21,6,27,50,14,17,2,8,3,0,14,7,15,19596,26,29,34,28,0,0,0,0,0,0,0,0,0,0,23,32,27,24,0,0,0,0,0,0,0,0,0,0,4,0,1
BOS,WAS,48,99,0.485,12,26,0.462,16,23,0.696,10,34,44,30,9,5,17,22,-1,46,97,0.474,12,32,0.375,21,28,0.75,13,39,52,29,10,6,20,26,1,56,21,13,20,6,4,0,17,11,17,52,19,19,6,6,4,1,20,9,25,18624,37,22,21,26,9,9,0,0,0,0,0,0,0,0,23,29,29,25,9,10,0,0,0,0,0,0,0,0,1,3,0
ORL,MIL,44,87,0.506,18,34,0.529,20,23,0.87,9,33,42,31,10,4,18,16,9,49,98,0.5,10,24,0.417,9,12,0.75,9,28,37,28,12,5,11,20,-9,42,18,29,16,4,1,1,18,11,29,70,4,31,4,4,1,0,11,8,18,17713,36,25,30,35,0,0,0,0,0,0,0,0,0,0,20,32,28,37,0,0,0,0,0,0,0,0,0,0,1,3,1
SAC,MIA,48,94,0.511,8,24,0.333,19,25,0.76,8,35,43,23,6,7,11,21,4,41,99,0.414,18,43,0.419,19,21,0.905,15,38,53,26,5,2,15,23,-4,58,5,14,16,6,8,0,11,8,11,40,20,21,11,6,8,1,15,8,17,17583,24,35,32,20,12,0,0,0,0,0,0,0,0,0,31,21,27,32,8,0,0,0,0,0,0,0,0,0,2,0,1
SAS,NOP,37,99,0.374,7,26,0.269,17,19,0.895,15,37,52,16,10,11,11,14,5,36,90,0.4,6,16,0.375,15,16,0.938,12,41,53,18,7,7,16,18,-5,48,18,12,15,1,0,1,11,7,16,44,11,21,4,1,0,2,16,7,19,18418,37,23,18,20,0,0,0,0,0,0,0,0,0,0,26,32,15,20,0,0,0,0,0,0,0,0,0,0,1,3,1
NYK,PHI,45,87,0.517,5,20,0.25,15,24,0.625,8,36,44,26,8,4,13,25,-8,41,91,0.451,15,37,0.405,21,34,0.618,19,34,53,29,8,3,14,21,8,44,11,12,13,12,13,1,13,8,16,40,18,14,8,12,13,0,14,9,14,18894,32,36,23,19,0,0,0,0,0,0,0,0,0,0,32,28,23,35,0,0,0,0,0,0,0,0,0,0,0,4,0
